 0.65808		 0.15722		 0.92440
-0.94039		 0.31036		-0.48905
 0.50651		 0.23246		 0.27525
 0.66725		-0.53565		-0.23955
 0.85072		-0.05682		 0.21814
-0.65338		-0.79565		-0.28242
 0.09125		-0.90477		-0.05738
 0.69125		 0.94031		 0.62022
 0.37245		 0.16176		-0.15717
-0.69072		-0.54985		 0.42948
 0.92513		 0.38002		 0.71253
-0.49793		-0.02292		 0.34589
 0.56533		-0.70448		 0.84409
-0.02250		 0.50733		 0.33221
 0.93130		-0.87840		 0.61991
 0.50288		-0.97178		-0.05087
-0.35945		-0.99555		 0.24778
-0.43088		-0.86331		 0.71518
 0.50990		 0.06586		-0.63278
 0.51460		-0.74143		-0.27166
 0.84783		-0.27221		 0.89313
-0.03073		-0.80973		 0.76809
 0.49063		 0.76732		 0.69961
 0.44642		 0.34616		 0.23695
 0.85547		 0.99925		 0.29455
 0.75746		 0.48979		 0.58549
-0.84756		 0.65406		 0.44470
 0.96999		 0.55831		-0.46409
-0.12022		 0.13511		-0.49151
-0.15238		 0.12830		-0.07129
 0.31510		-0.54128		-0.59586
-0.01489		-0.15027		-0.34382
-0.79052		 0.70385		 0.18201
-0.73145		 0.83173		 0.21198
 0.77841		 0.24043		 0.57858
-0.49558		-0.24604		-0.46892
-0.48987		-0.66913		 0.81857
 0.27212		 0.21413		-0.28789
 0.04108		-0.46850		-0.21698
 0.95937		-0.57469		 0.47920
-0.52498		 0.16970		 0.04434
 0.74620		 0.96361		 0.00749
 0.92573		-0.28375		-0.83281
 0.41115		 0.34948		 0.16076
 0.61236		 0.94279		 0.09363
-0.77235		 0.70356		-0.82746
-0.87800		-0.53117		-0.21143
 0.43412		 0.11869		-0.15682
 0.83823		-0.45440		 0.44127
-0.90017		 0.38353		 0.25024
 0.70387		-0.35283		 0.19792
 0.49962		 0.32944		-0.32255
-0.81121		-0.60442		-0.32724
 0.73668		-0.79140		 0.62471
-0.95571		-0.90248		 0.68329
-0.03821		 0.97263		 0.97381
 0.56107		 0.50450		-0.55633
-0.97188		 0.57810		-0.16704
-0.38728		 0.86484		-0.38241
 0.90157		 0.46212		-0.73150
 0.02062		 0.06419		 0.44574
 0.49347		 0.94779		 0.05946
-0.53183		 0.83597		-0.19036
 0.94337		-0.08246		 0.23188
-0.16450		-0.16019		-0.82523
-0.09384		 0.13809		 0.32638
-0.59424		-0.91729		-0.15569
 0.18666		 0.27845		-0.78772
-0.55239		 0.05441		 0.77427
 0.32536		 0.78404		 0.87869
 0.04903		-0.35242		 0.44607
 0.29430		 0.38406		-0.19903
 0.16014		 0.78342		-0.99124
-0.12456		-0.98584		-0.47825
 0.72468		 0.35718		-0.02685
-0.45144		 0.02893		-0.78727
-0.61320		 0.72609		-0.99562
 0.73568		 0.52795		-0.12309
 0.29865		-0.75956		-0.94732
-0.35616		 0.34509		 0.82786
-0.21040		 0.92967		-0.42014
-0.07320		 0.08041		 0.71482
-0.34482		 0.78055		-0.46671
-0.93194		 0.77976		-0.65384
-0.38138		 0.47198		 0.17345
 0.27398		 0.79589		-0.99424
 0.67021		 0.03144		-0.64259
 0.22871		 0.23796		-0.77409
 0.16629		 0.21932		-0.52992
-0.42016		 0.94222		-0.69758
 0.00633		 0.27770		-0.89598
 0.76731		-0.95636		 0.13501
-0.91774		-0.63500		-0.33066
-0.35577		-0.93328		 0.23242
-0.55141		-0.90475		 0.16050
-0.02132		 0.00521		-0.55579
 0.36621		 0.66062		-0.75472
-0.65545		 0.35414		-0.30146
 0.29002		-0.53944		 0.64802
 0.84955		-0.85349		 0.41328
 0.45644		 0.11435		-0.02524
-0.44423		-0.70141		-0.92520
-0.77905		 0.19959		 0.41207
-0.93242		 0.50373		-0.92353
-0.83902		-0.48234		-0.71877
-0.46896		 0.42785		-0.03811
-0.15116		 0.79388		 0.80443
-0.53437		-0.52671		 0.11876
 0.43842		-0.15329		 0.69236
 0.17964		 0.14020		-0.32897
 0.10070		 0.41221		 0.37356
-0.15470		 0.57276		 0.71751
-0.83930		-0.55267		-0.21259
 0.25516		 0.11430		 0.15053
-0.45786		 0.87701		 0.01199
-0.69782		-0.81058		-0.43279
-0.63462		-0.42768		 0.69101
 0.45308		-0.43712		 0.24866
 0.63219		 0.78832		 0.21215
-0.38227		 0.01021		 0.85918
-0.88040		-0.86167		 0.03689
-0.09376		-0.27633		 0.55011
 0.29728		 0.03288		-0.45485
 0.16783		-0.37476		-0.60612
 0.68675		-0.24658		-0.07099
 0.16707		 0.77737		-0.74613
 0.12287		-0.13058		-0.47742
-0.15583		-0.64750		 0.19690
 0.01033		 0.59128		-0.11371
 0.65664		 0.87310		-0.99727
 0.84857		 0.49933		-0.06358
 0.03403		-0.15954		-0.84697
-0.29826		 0.75649		-0.74300
-0.53042		 0.63681		-0.66419
 0.75465		 0.18306		 0.69883
-0.76545		 0.55321		 0.25222
 0.39058		-0.86919		 0.28469
-0.12603		-0.62881		-0.61059
-0.29106		 0.05890		-0.19082
 0.35910		-0.84106		-0.39695
-0.25932		-0.36670		 0.82310
-0.70837		-0.66856		 0.43914
-0.90563		-0.91191		 0.34608
 0.70260		-0.00816		 0.81221
 0.73977		-0.27826		-0.53301
-0.66476		-0.29540		 0.11703
 0.89842		 0.20596		 0.05868
 0.80642		-0.69251		-0.25208
-0.20558		 0.32076		 0.63559
-0.20898		-0.03023		-0.47998
-0.71201		-0.34877		 0.95533
 0.83031		 0.25792		-0.59691
-0.54234		 0.80526		 0.43877
-0.46263		-0.79487		-0.33732
-0.81914		 0.80830		-0.89643
-0.47659		-0.53262		 0.49136
-0.27814		-0.34143		-0.23735
 0.54239		-0.53625		 0.16497
 0.78363		 0.71010		 0.45425
-0.68602		 0.35291		-0.12035
-0.09393		-0.67158		-0.14484
-0.55051		 0.38480		-0.92099
-0.35730		 0.93663		-0.78817
-0.24995		 0.66570		-0.77975
 0.68127		 0.34920		-0.80038
-0.52411		 0.17333		 0.37557
 0.16461		-0.58309		-0.57834
-0.67119		-0.11799		-0.37788
-0.98033		-0.45696		 0.01296
-0.30619		 0.65077		-0.40856
 0.12577		-0.31505		-0.23379
-0.74639		 0.30745		 0.37325
-0.28402		 0.92353		-0.49936
 0.69148		 0.24372		-0.10963
-0.16434		 0.23163		-0.54315
-0.54824		 0.25780		-0.10093
-0.33573		 0.44036		-0.63038
-0.92308		-0.97099		-0.84101
 0.81125		-0.05461		-0.98626
 0.95449		 0.74520		-0.84058
 0.85584		-0.85310		 0.58295
-0.10823		-0.98471		-0.71165
-0.08465		-0.71940		-0.45440
 0.77860		 0.63581		 0.70354
 0.88754		 0.38195		-0.15341
 0.09731		 0.72170		 0.16720
 0.65535		-0.36349		-0.62034
-0.17608		-0.48431		 0.81526
 0.17048		 0.19130		 0.52700
-0.20860		 0.80698		-0.87135
 0.38142		-0.47431		-0.76297
-0.77957		 0.05357		-0.05483
 0.67933		-0.74324		 0.27790
 0.40559		 0.26932		-0.47569
 0.50605		 0.57076		-0.10639
 0.92140		-0.41700		 0.81910
 0.19281		-0.66824		 0.13550
-0.26050		-0.18690		 0.55693
 0.90823		 0.26488		 0.50399
-0.50639		-0.97359		 0.07111
 0.33459		 0.57858		-0.44760
-0.00848		 0.55439		-0.40926
 0.01139		 0.77864		 0.08416
-0.76879		-0.55870		 0.67190
-0.22407		-0.36969		-0.30114
 0.87024		-0.10286		 0.36379
-0.68889		 0.09988		-0.62311
 0.81330		-0.51917		-0.19415
 0.09304		-0.29189		-0.31336
-0.31212		 0.99082		 0.79176
 0.91120		-0.49460		 0.21426
 0.24048		-0.35095		-0.51083
 0.96152		 0.95712		 0.98547
-0.17729		-0.55658		-0.33006
-0.60933		 0.38379		 0.15529
-0.86773		 0.57777		 0.60049
-0.81045		-0.59205		-0.48725
-0.78830		 0.94664		-0.26524
-0.77937		-0.71908		-0.01728
-0.64725		-0.89680		 0.80708
-0.10441		 0.48017		-0.07796
-0.99602		-0.44930		 0.16923
-0.27388		 0.51677		-0.09607
-0.13156		 0.97107		 0.06834
 0.46608		-0.10581		-0.38518
 0.27609		-0.56279		-0.86536
 0.26830		-0.73496		 0.65090
-0.56770		 0.69454		-0.12028
-0.84194		-0.12457		 0.85561
 0.90306		-0.09559		-0.18721
-0.94193		 0.61637		 0.65546
-0.43035		 0.35163		 0.88698
 0.49123		 0.93569		-0.16376
 0.16075		 0.09706		-0.36596
-0.50481		-0.86898		 0.04866
 0.06042		-0.74249		 0.11220
-0.01933		 0.14870		-0.61220
 0.42489		 0.23264		-0.76920
-0.21985		-0.12336		 0.34101
-0.70465		-0.09143		-0.88855
-0.24314		-0.70816		 0.94913
 0.43732		 0.60088		-0.98022
 0.87943		 0.07449		 0.31632
 0.81957		 0.07619		 0.80310
-0.41875		 0.87746		 0.97060
 0.10626		-0.96846		-0.11628
 0.07001		-0.81816		 0.22646
 0.67795		-0.85324		 0.46245
-0.74356		 0.16970		-0.58640
 0.22882		 0.17923		-0.91389
 0.85665		-0.15829		-0.02204
-0.01973		-0.62668		-0.48135
-0.53318		 0.36840		-0.40756
-0.00845		 0.57370		 0.96592
 0.53334		 0.41679		-0.25200
 0.17644		 0.25842		 0.40055
 0.74408		 0.09012		 0.28661
 0.08261		-0.00165		-0.66445
-0.96471		 0.71511		-0.97675
-0.21008		-0.77426		-0.00555
 0.95712		 0.15043		 0.46675
 0.81035		-0.70560		 0.74087
-0.83224		-0.74052		-0.70444
-0.70834		 0.86360		 0.16273
-0.88011		 0.97918		-0.16545
 0.58265		 0.67132		-0.54955
 0.47480		 0.80399		-0.11937
-0.71484		 0.56561		 0.61351
-0.67754		 0.21860		 0.08888
-0.26696		-0.77136		-0.91797
 0.05373		-0.73282		-0.07223
-0.91969		-0.25622		 0.43675
-0.44870		-0.63652		-0.96565
 0.95671		-0.56665		-0.58321
-0.20756		-0.09794		-0.96115
-0.61333		 0.71860		 0.03803
 0.82364		-0.40535		-0.04043
-0.15147		 0.16975		-0.15981
-0.61610		 0.81711		 0.43424
-0.13171		 0.22976		 0.19448
 0.74459		 0.61091		-0.26382
 0.12323		 0.61520		-0.63949
 0.91055		-0.62304		-0.62107
 0.54744		-0.67984		 0.75301
 0.16970		 0.07765		-0.62053
 0.26316		-0.51106		-0.73068
-0.88643		 0.80660		-0.67152
-0.07471		-0.97574		-0.00832
-0.31703		 0.50928		 0.06699
 0.66887		 0.46175		-0.17308
-0.26337		-0.80092		 0.62733
-0.15221		 0.16854		-0.56844
-0.68067		-0.01084		 0.42184
 0.49958		-0.94866		 0.17712
 0.62756		 0.09375		 0.38263
-0.10027		 0.27765		 0.10634
 0.22614		 0.27538		-0.66740
 0.19685		 0.34962		-0.27261
 0.77816		 0.94479		-0.69029
-0.45812		-0.53816		-0.58346
-0.66932		-0.87628		 0.22775
 0.69082		-0.42060		-0.36228
-0.04109		-0.90204		-0.53950
 0.45640		 0.68376		 0.38324
 0.64780		-0.15500		-0.70015
 0.55848		-0.05746		 0.17947
-0.23319		-0.33180		 0.25103
-0.42452		 0.31778		 0.14262
 0.12258		 0.26290		-0.99849
 0.77053		-0.31517		-0.51928
-0.86122		 0.91722		-0.97392
